query,dish_name,recipe_id,label,reason,source
Cho tôi 1 món cá hấp mà có ít hơn 10 nguyên liệu,Khô cá chỉ vàng 1 nắng,234,0,Không phải món hấp và có nhiều nguyên liệu.,pinecone
Cho tôi 1 món cá hấp mà có ít hơn 10 nguyên liệu,cá kho bằng nồi nấu chậm,2460,0,Món kho không phải món hấp.,pinecone
Cho tôi 1 món cá hấp mà có ít hơn 10 nguyên liệu,Cá liệt chiên giòn,3992,0,Món chiên không phải món hấp.,pinecone
Cho tôi 1 món cá hấp mà có ít hơn 10 nguyên liệu,Cá mặn chưng thịt,5020,1,"Món hấp nhưng nguyên liệu hơn 7, không có cá tươi.",pinecone
Cho tôi 1 món cá hấp mà có ít hơn 10 nguyên liệu,Khô cá chỉ vàng 1 nắng chiên giòn,3665,0,Món chiên không phải món hấp.,pinecone
Cho tôi 1 món cá hấp mà có ít hơn 10 nguyên liệu,Khô cá sặc rằn (cá sặc bổi),10098,0,Không phải món hấp.,pinecone
Tôi có bao tử heo thì nấu được món nào,Bao tử heo hấp tiêu,5210,4,Có nguyên liệu bao tử heo đúng yêu cầu.,pinecone
Tôi có bao tử heo thì nấu được món nào,Cháo ngô thịt heo,1104,0,Không có bao tử heo trong nguyên liệu.,pinecone
Tôi có bao tử heo thì nấu được món nào,Cháo thịt bò rau ngót cho bé ăn dặm,1033,0,Không có bao tử heo trong nguyên liệu.,pinecone
Tôi có bao tử heo thì nấu được món nào,Bao tử heo hấp gừng,5018,4,Có nguyên liệu bao tử heo đúng yêu cầu.,pinecone
Tôi có bao tử heo thì nấu được món nào,Chả lụa heo,5374,0,Không có bao tử heo trong nguyên liệu.,pinecone
Tôi có bao tử heo thì nấu được món nào,Bò cuộn nấm kim châm bằng nồi chiên không dầu,350,0,Không có bao tử heo trong nguyên liệu.,pinecone
Tôi có bao tử heo thì nấu được món nào,Mì ý sốt bò bằm (sốt mì ý có sẵn),6688,0,Không có bao tử heo trong nguyên liệu.,pinecone
Tôi có bao tử heo thì nấu được món nào,Đuôi bò hầm thuốc bắc,6690,0,Không có bao tử heo trong nguyên liệu.,pinecone
Tôi có bao tử heo thì nấu được món nào,Tai heo cuộn bắp bò,4842,0,"Món dùng tai heo, không có bao tử heo.",pinecone
Tôi có bao tử heo thì nấu được món nào,Cháo thịt bò rau mồng tơi,1035,0,Không có bao tử heo trong nguyên liệu.,pinecone
Tôi có bao tử heo thì nấu được món nào,Cháo giò heo truyền thống,1065,0,"Dùng chân giò, không có bao tử heo.",pinecone
Tôi có bao tử heo thì nấu được món nào,Cháo lòng miền Bắc,914,1,Có mỡ bao tử heo nhưng không rõ có bao tử heo chính.,pinecone
Tôi có bao tử heo thì nấu được món nào,Sườn bò nướng,519,0,Không có bao tử heo trong nguyên liệu.,pinecone
Tôi có bao tử heo thì nấu được món nào,Bò xào ngô bao tử,1286,0,"Có ngô bao tử (ngô non), không phải bao tử heo.",pinecone
Tôi có bao tử heo thì nấu được món nào,Bò cuộn hành nướng,460,0,Không có bao tử heo trong nguyên liệu.,pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Nấu cơm bằng nồi lẩu mini,5349,0,"Không phải món canh, là món hấp",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Nấu cháo bằng nồi cơm điện tử Toshiba,1130,0,"Nấu cháo lâu hơn 20 phút, không phù hợp yêu cầu thời gian",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Cơm bằng nồi áp suất điện,5238,0,"Không phải món canh, là món hấp",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Nấu cơm bằng chế độ hẹn giờ ở nồi cơm điện tử,5505,0,"Không phải món canh, là món hấp và thời gian nấu >20 phút",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Nấu cơm bằng nồi áp suất,5261,0,"Không phải món canh, là món hấp",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Nấu cơm bằng nồi cơm điện tử Toshiba,5506,0,"Không phải món canh, là món hấp và nấu lâu hơn 20 phút",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Quinoa (diêm mạch) nấu bằng nồi cơm điện,5067,0,"Không phải món canh, là món hấp",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Cơm cháy mỡ hành từ cơm nguội,3722,0,"Không phải món canh, là món chiên",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Nấu cơm bằng bếp từ ngon thơm dẻo,5350,0,"Không phải món canh, là món hấp và nấu dài hơn 20 phút",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Gà chiên xù nguyên con,3819,0,"Không phải món canh, món chiên",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Cơm mẻ bằng cơm nguội,9978,0,"Không phải món canh, món khô - mắm",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Salad trái cây không nước sốt,6241,0,"Không phải món canh, là món gỏi salad",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Cơm gạo lứt bằng nồi cơm điện,5099,0,"Không phải món canh, là món hấp và nấu lâu hơn 20 phút",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Cháo mè đen,902,0,"Nấu cháo lâu hơn 20 phút, không phù hợp thời gian",pinecone
Tôi cần 1 món canh nấu dưới 20 phút,Cháo cà chua,1077,2,"Là món cháo (gần giống canh), nấu trong 30 phút hơi quá thời hạn 20 phút",pinecone
Cá trắm thì nấu được những món nào,Cá trích phile,5855,0,"Nguyên liệu chính là cá trích, không phải cá trắm.",pinecone
Cá trắm thì nấu được những món nào,cá hấp chiên,3398,0,Nguyên liệu cá nục không phải cá trắm.,pinecone
Cá trắm thì nấu được những món nào,Cá trích nướng,239,0,Nguyên liệu cá trích khác với cá trắm.,pinecone
Cá trắm thì nấu được những món nào,Cá thu muối dùi,10009,0,Nguyên liệu cá thu không phải cá trắm.,pinecone
Cá trắm thì nấu được những món nào,Ruốc cá trắm đen,7334,4,"Có nguyên liệu cá trắm đen trực tiếp, rất phù hợp với yêu cầu.",pinecone
Cá trắm thì nấu được những món nào,cá kho bằng nồi nấu chậm,2460,4,"Có nguyên liệu cá trắm, phù hợp với query.",pinecone
Cá trắm thì nấu được những món nào,Chả tôm cuộn rong biển,3904,0,Không có cá trắm trong nguyên liệu.,pinecone
Cá trắm thì nấu được những món nào,Cơm nắm cá ngừ,7411,0,Nguyên liệu cá ngừ khác với cá trắm.,pinecone
Cá trắm thì nấu được những món nào,Cá chét chiên giòn,4437,0,Nguyên liệu cá chét không phải cá trắm.,pinecone
Cá trắm thì nấu được những món nào,Cá  mương chiên giòn,3540,0,Nguyên liệu cá mương không phải cá trắm.,pinecone
Cá trắm thì nấu được những món nào,Khô cá hồi làm bằng lò nướng,360,0,Nguyên liệu cá hồi không phải cá trắm.,pinecone
Cá trắm thì nấu được những món nào,Khô cá nục,10114,0,Nguyên liệu cá nục không phù hợp.,pinecone
Cá trắm thì nấu được những món nào,Cá chỉ vàng nướng,111,0,"Nguyên liệu khô cá chỉ vàng, không phải cá trắm.",pinecone
Cá trắm thì nấu được những món nào,Nướng cá bằng lò vi sóng,752,1,"Nguyên liệu cá chung chung, không rõ là cá trắm.",pinecone
Cá trắm thì nấu được những món nào,Cá liệt chiên giòn,3992,0,Nguyên liệu cá liệt không phải cá trắm.,pinecone
Cá đuối thì nấu được những món nào,Cá thu muối dùi,10009,0,"Món dùng cá thu, không liên quan cá đuối.",pinecone
Cá đuối thì nấu được những món nào,cá hấp chiên,3398,0,"Nguyên liệu chính là cá nục, không có cá đuối.",pinecone
Cá đuối thì nấu được những món nào,Khô cá nục,10114,0,"Nguyên liệu chính cá nục, không phù hợp với cá đuối.",pinecone
Cá đuối thì nấu được những món nào,Khô cá đù,372,0,"Nguyên liệu chính là cá đù, không phải cá đuối.",pinecone
Cá đuối thì nấu được những món nào,Khô cá hồi làm bằng lò nướng,360,0,"Nguyên liệu cá hồi, không liên quan cá đuối.",pinecone
Cá đuối thì nấu được những món nào,Khô cá đuối nướng mắm me,229,4,"Tên món và nguyên liệu chính là khô cá đuối, rất phù hợp.",pinecone
Cá đuối thì nấu được những món nào,Cá chỉ vàng nướng,111,0,"Nguyên liệu chính là cá chỉ vàng, không phải cá đuối.",pinecone
Cá đuối thì nấu được những món nào,Cua hấp bia,5100,0,"Nguyên liệu là cua biển, không liên quan cá đuối.",pinecone
Cá đuối thì nấu được những món nào,Khô cá sặc rằn (cá sặc bổi),10098,0,"Nguyên liệu cá sặc, không hợp với cá đuối.",pinecone
Cá đuối thì nấu được những món nào,Cá liệt chiên giòn,3992,0,"Món cá liệt, không có cá đuối.",pinecone
Cá đuối thì nấu được những món nào,Cá  mương chiên giòn,3540,0,"Nguyên liệu cá mương, không phải cá đuối.",pinecone
Cá đuối thì nấu được những món nào,Cơm nắm cá ngừ,7411,0,"Nguyên liệu cá ngừ, không liên quan cá đuối.",pinecone
Cá đuối thì nấu được những món nào,Khô cá chỉ vàng 1 nắng chiên giòn,3665,0,"Nguyên liệu là khô cá chỉ vàng, không có cá đuối.",pinecone
Cá đuối thì nấu được những món nào,Cá diếc kho tương bần,2779,0,"Nguyên liệu cá diếc, không phù hợp cá đuối.",pinecone
Cá đuối thì nấu được những món nào,Khô cá đù một nắng,10003,0,"Nguyên liệu cá đù, không phải cá đuối.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu",Trứng cuộn hành lá hình trái tim,3679,4,"Có trứng và hành lá, độ khó dễ, thời gian hợp lý.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu",trứng cút lộn luộc,4802,1,"Có trứng nhưng không có hành lá, không khớp nguyên liệu chính.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu",Trứng cuộn cải bó xôi (rau bina),3751,1,"Có trứng nhưng không có hành lá, thiếu nguyên liệu quan trọng.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu",Trứng vịt lộn ngải cứu hấp cách thủy,4863,1,"Có trứng nhưng không có hành lá, lệch nguyên liệu chính.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu",Hàu nướng trứng cút,175,3,Có cả trứng cút và hành lá nhưng chuẩn bị và nấu hơi lâu.,pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu","Trứng vịt, trứng gà luộc chay",2832,0,"Không có trứng và hành lá, nguyên liệu không phù hợp.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu",Cháo trứng gà cải bó xôi,839,2,"Có trứng nhưng không có hành lá, liên quan trung bình.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu",Hột vịt lộn hầm thuốc bắc,7684,0,"Không có hành lá, chỉ có trứng vịt lộn, không đủ nguyên liệu.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu","Trứng vịt, trứng gà luộc chay",6933,0,"Không có trứng và hành lá, nguyên liệu không phù hợp.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu",Trứng kho nước tương (xì dầu),3082,3,"Có trứng và một ít hành lá, độ khó dễ phù hợp.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu",Cà chua nướng trứng,287,2,"Có trứng nhưng không có hành lá, thời gian nấu hơi lâu.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu",Củ niễng xào trứng,1152,3,"Có trứng và hành lá, độ khó dễ, thời gian hơi cao.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu",Cơm bọc trứng lòng đào,4641,2,"Có trứng nhưng không có hành lá, thời gian nấu lâu.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu",Cơm cuộn (kimbap) hoa đậu biếc,7720,2,"Có trứng nhưng không có hành lá, liên quan một phần.",pinecone
"Tôi có trứng, hành lá thì nấu món nào dễ nấu",Trứng nướng bằng nồi chiên không dầu,339,4,"Có trứng và hành lá, độ khó dễ, thời gian hợp lý.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Cách luộc ức gà,6373,1,"Chỉ luộc ức gà, query không muốn món chỉ luộc.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Ức gà luộc giảm cân,6329,1,"Là ức gà luộc, không phù hợp yêu cầu tránh chỉ luộc.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Gà cuộn lạp xưởng chiên,4639,4,"Làm từ ức gà và không phải chỉ luộc, có chiên.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Nấu gà nguyên con bằng nồi nấu chậm,6514,0,"Món dùng gà nguyên con, không phải ức gà riêng.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Thịt gà nấu đông với chân giò,6330,0,"Không rõ có ức gà, chỉ dùng gà ta nguyên con.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Chân gà rút xương nướng sa tế,289,0,"Dùng chân gà, không phải ức gà.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Luộc gà không cần nước,5010,0,"Là món luộc gà nguyên con, không phải ức gà riêng.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Chân gà luộc bột nghệ vàng ươm,5300,0,"Dùng chân gà, không phải ức gà.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Gà ác hầm đậu đen,6356,0,"Dùng gà ác nguyên con, không phải ức gà.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Gà cúng nguyên con,6371,0,"Gà nguyên con, không phải ức gà.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Nấu xôi gà bằng nồi cơm điện,6478,0,"Dùng đùi gà, không phải ức gà.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Gà luộc,8481,0,"Là món gà luộc, không phải chỉ ức gà.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Gà nướng tiêu,478,0,"Dùng gà nguyên con, không phải chỉ ức gà.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Luộc gà bằng nồi cơm điện,5327,0,"Món luộc gà nguyên con, không phải ức gà riêng.",pinecone
Cho tôi 1 món làm từ ức gà nhưng không phải chỉ luộc ức gà,Sinh tố ức gà luộc,9393,2,"Có ức gà luộc nhưng là sinh tố, không phải món chính.",pinecone
"Tôi có mực, có bia thì nấu món gì",Mực hấp bia,5115,4,"Có mực tươi và bia, rất phù hợp với query.",pinecone
"Tôi có mực, có bia thì nấu món gì",Mực ống hấp bia,5166,4,"Có mực ống và bia, rất phù hợp với yêu cầu có mực và bia.",pinecone
"Tôi có mực, có bia thì nấu món gì",Mực một nắng,545,1,Có mực nhưng không có bia trong nguyên liệu.,pinecone
"Tôi có mực, có bia thì nấu món gì",Bia sệt,9337,1,"Chỉ có bia không có mực, không phù hợp nấu món với mực.",pinecone
"Tôi có mực, có bia thì nấu món gì",Mực trứng hấp bia,4781,4,"Có mực trứng và bia, phù hợp với yêu cầu.",pinecone
"Tôi có mực, có bia thì nấu món gì",Rượu nhãn,8702,0,"Không có mực và bia, không liên quan.",pinecone
"Tôi có mực, có bia thì nấu món gì",Nhung hươu ngâm rượu,8650,0,"Không có mực và bia, không phù hợp.",pinecone
